,Image,label,Concrete,Gypsum,Metal,Other,Plastic,Roofing,Wood
2330,A (233).jpg%131,Metal,0,0,1,0,0,0,0
2331,A (233).jpg%132,Wood,0,0,0,0,0,0,1
2332,A (233).jpg%133,Wood,0,0,0,0,0,0,1
2333,A (233).jpg%134,Wood,0,0,0,0,0,0,1
2334,A (233).jpg%135,Gypsum,0,1,0,0,0,0,0
2335,A (233).jpg%136,Gypsum,0,1,0,0,0,0,0
2336,A (233).jpg%137,Wood,0,0,0,0,0,0,1
2337,A (233).jpg%138,Wood,0,0,0,0,0,0,1
2338,A (233).jpg%139,Wood,0,0,0,0,0,0,1
2339,A (233).jpg%140,Wood,0,0,0,0,0,0,1
2340,A (233).jpg%142,Metal,0,0,1,0,0,0,0
2341,A (233).jpg%143,Metal,0,0,1,0,0,0,0
2342,A (26).jpg%21,Wood,0,0,0,0,0,0,1
2343,A (26).jpg%29,Wood,0,0,0,0,0,0,1
2344,A (26).jpg%30,Wood,0,0,0,0,0,0,1
2345,A (26).jpg%31,Wood,0,0,0,0,0,0,1
2346,A (26).jpg%32,Wood,0,0,0,0,0,0,1
2347,A (26).jpg%33,Wood,0,0,0,0,0,0,1
2348,A (26).jpg%43,Wood,0,0,0,0,0,0,1
2349,A (26).jpg%44,Wood,0,0,0,0,0,0,1
2350,A (26).jpg%71,Wood,0,0,0,0,0,0,1
2351,A (26).jpg%81,Wood,0,0,0,0,0,0,1
2352,A (26).jpg%87,Wood,0,0,0,0,0,0,1
2353,A (26).jpg%93,Wood,0,0,0,0,0,0,1
2354,A (26).jpg%94,Wood,0,0,0,0,0,0,1
2355,A (26).jpg%109,Wood,0,0,0,0,0,0,1
2356,A (26).jpg%120,Wood,0,0,0,0,0,0,1
2357,A (26).jpg%121,Wood,0,0,0,0,0,0,1
2358,A (26).jpg%132,Wood,0,0,0,0,0,0,1
2359,A (26).jpg%133,Wood,0,0,0,0,0,0,1
2360,A (239).jpg%41,Wood,0,0,0,0,0,0,1
2361,A (239).jpg%42,Wood,0,0,0,0,0,0,1
2362,A (239).jpg%43,Wood,0,0,0,0,0,0,1
2363,A (239).jpg%51,Wood,0,0,0,0,0,0,1
2364,A (239).jpg%52,Wood,0,0,0,0,0,0,1
2365,A (239).jpg%53,Wood,0,0,0,0,0,0,1
2366,A (239).jpg%54,Wood,0,0,0,0,0,0,1
2367,A (239).jpg%55,Wood,0,0,0,0,0,0,1
2368,A (239).jpg%56,Wood,0,0,0,0,0,0,1
2369,A (239).jpg%57,Wood,0,0,0,0,0,0,1
2370,A (239).jpg%62,Wood,0,0,0,0,0,0,1
2371,A (239).jpg%63,Wood,0,0,0,0,0,0,1
2372,A (239).jpg%64,Wood,0,0,0,0,0,0,1
2373,A (239).jpg%65,Wood,0,0,0,0,0,0,1
2374,A (239).jpg%66,Wood,0,0,0,0,0,0,1
2375,A (239).jpg%67,Wood,0,0,0,0,0,0,1
2376,A (239).jpg%68,Wood,0,0,0,0,0,0,1
2377,A (239).jpg%69,Plastic,0,0,0,0,1,0,0
2378,A (239).jpg%71,Wood,0,0,0,0,0,0,1
2379,A (239).jpg%73,Wood,0,0,0,0,0,0,1
2380,A (239).jpg%74,Roofing,0,0,0,0,0,1,0
2381,A (239).jpg%75,Roofing,0,0,0,0,0,1,0
2382,A (239).jpg%76,Roofing,0,0,0,0,0,1,0
2383,A (239).jpg%77,Roofing,0,0,0,0,0,1,0
2384,A (239).jpg%78,Roofing,0,0,0,0,0,1,0
2385,A (239).jpg%79,Roofing,0,0,0,0,0,1,0
2386,A (239).jpg%80,Roofing,0,0,0,0,0,1,0
2387,A (239).jpg%81,Plastic,0,0,0,0,1,0,0
2388,A (239).jpg%82,Plastic,0,0,0,0,1,0,0
2389,A (239).jpg%83,Roofing,0,0,0,0,0,1,0
2390,A (239).jpg%84,Wood,0,0,0,0,0,0,1
2391,A (239).jpg%85,Wood,0,0,0,0,0,0,1
2392,A (239).jpg%86,Wood,0,0,0,0,0,0,1
2393,A (239).jpg%87,Roofing,0,0,0,0,0,1,0
2394,A (239).jpg%88,Roofing,0,0,0,0,0,1,0
2395,A (239).jpg%89,Roofing,0,0,0,0,0,1,0
2396,A (239).jpg%90,Roofing,0,0,0,0,0,1,0
2397,A (239).jpg%91,Roofing,0,0,0,0,0,1,0
2398,A (239).jpg%92,Roofing,0,0,0,0,0,1,0
2399,A (239).jpg%93,Roofing,0,0,0,0,0,1,0
2400,A (239).jpg%94,Plastic,0,0,0,0,1,0,0
2401,A (239).jpg%95,Roofing,0,0,0,0,0,1,0
2402,A (239).jpg%96,Wood,0,0,0,0,0,0,1
2403,A (239).jpg%97,Wood,0,0,0,0,0,0,1
2404,A (239).jpg%98,Wood,0,0,0,0,0,0,1
2405,A (239).jpg%99,Roofing,0,0,0,0,0,1,0
2406,A (239).jpg%100,Roofing,0,0,0,0,0,1,0
2407,A (239).jpg%101,Roofing,0,0,0,0,0,1,0
2408,A (239).jpg%102,Roofing,0,0,0,0,0,1,0
2409,A (239).jpg%103,Roofing,0,0,0,0,0,1,0
2410,A (239).jpg%104,Roofing,0,0,0,0,0,1,0
2411,A (239).jpg%105,Roofing,0,0,0,0,0,1,0
2412,A (239).jpg%106,Roofing,0,0,0,0,0,1,0
2413,A (239).jpg%107,Roofing,0,0,0,0,0,1,0
2414,A (239).jpg%108,Wood,0,0,0,0,0,0,1
2415,A (239).jpg%109,Wood,0,0,0,0,0,0,1
2416,A (239).jpg%110,Wood,0,0,0,0,0,0,1
2417,A (239).jpg%111,Roofing,0,0,0,0,0,1,0
2418,A (239).jpg%112,Roofing,0,0,0,0,0,1,0
2419,A (239).jpg%115,Roofing,0,0,0,0,0,1,0
2420,A (239).jpg%116,Roofing,0,0,0,0,0,1,0
2421,A (239).jpg%117,Roofing,0,0,0,0,0,1,0
2422,A (239).jpg%118,Roofing,0,0,0,0,0,1,0
2423,A (239).jpg%119,Roofing,0,0,0,0,0,1,0
2424,A (239).jpg%120,Wood,0,0,0,0,0,0,1
2425,A (239).jpg%121,Wood,0,0,0,0,0,0,1
2426,A (239).jpg%122,Wood,0,0,0,0,0,0,1
2427,A (239).jpg%123,Roofing,0,0,0,0,0,1,0
2428,A (239).jpg%124,Roofing,0,0,0,0,0,1,0
2429,A (239).jpg%127,Roofing,0,0,0,0,0,1,0
2430,A (239).jpg%128,Roofing,0,0,0,0,0,1,0
2431,A (239).jpg%129,Roofing,0,0,0,0,0,1,0
2432,A (239).jpg%130,Roofing,0,0,0,0,0,1,0
2433,A (239).jpg%131,Roofing,0,0,0,0,0,1,0
2434,A (239).jpg%132,Wood,0,0,0,0,0,0,1
2435,A (239).jpg%133,Wood,0,0,0,0,0,0,1
2436,A (239).jpg%134,Wood,0,0,0,0,0,0,1
2437,A (239).jpg%135,Roofing,0,0,0,0,0,1,0
2438,A (239).jpg%136,Roofing,0,0,0,0,0,1,0
2439,A (239).jpg%137,Roofing,0,0,0,0,0,1,0
2440,A (239).jpg%138,Roofing,0,0,0,0,0,1,0
2441,A (239).jpg%139,Roofing,0,0,0,0,0,1,0
2442,A (239).jpg%140,Roofing,0,0,0,0,0,1,0
2443,A (239).jpg%141,Roofing,0,0,0,0,0,1,0
2444,A (114).jpg%15,Roofing,0,0,0,0,0,1,0
2445,A (114).jpg%16,Roofing,0,0,0,0,0,1,0
2446,A (114).jpg%17,Roofing,0,0,0,0,0,1,0
2447,A (114).jpg%25,Roofing,0,0,0,0,0,1,0
2448,A (114).jpg%26,Roofing,0,0,0,0,0,1,0
2449,A (114).jpg%27,Roofing,0,0,0,0,0,1,0
2450,A (114).jpg%28,Roofing,0,0,0,0,0,1,0
2451,A (114).jpg%29,Roofing,0,0,0,0,0,1,0
2452,A (114).jpg%37,Roofing,0,0,0,0,0,1,0
2453,A (114).jpg%38,Roofing,0,0,0,0,0,1,0
2454,A (114).jpg%39,Roofing,0,0,0,0,0,1,0
2455,A (114).jpg%40,Roofing,0,0,0,0,0,1,0
2456,A (114).jpg%41,Roofing,0,0,0,0,0,1,0
2457,A (114).jpg%48,Roofing,0,0,0,0,0,1,0
2458,A (114).jpg%49,Roofing,0,0,0,0,0,1,0
2459,A (114).jpg%50,Roofing,0,0,0,0,0,1,0
2460,A (114).jpg%51,Roofing,0,0,0,0,0,1,0
2461,A (114).jpg%55,Roofing,0,0,0,0,0,1,0
2462,A (114).jpg%60,Roofing,0,0,0,0,0,1,0
2463,A (114).jpg%61,Roofing,0,0,0,0,0,1,0
2464,A (114).jpg%62,Roofing,0,0,0,0,0,1,0
2465,A (114).jpg%63,Roofing,0,0,0,0,0,1,0
2466,A (114).jpg%67,Roofing,0,0,0,0,0,1,0
2467,A (114).jpg%68,Roofing,0,0,0,0,0,1,0
2468,A (114).jpg%72,Roofing,0,0,0,0,0,1,0
2469,A (114).jpg%73,Roofing,0,0,0,0,0,1,0
2470,A (114).jpg%74,Roofing,0,0,0,0,0,1,0
2471,A (114).jpg%75,Roofing,0,0,0,0,0,1,0
2472,A (114).jpg%80,Roofing,0,0,0,0,0,1,0
2473,A (114).jpg%84,Roofing,0,0,0,0,0,1,0
2474,A (114).jpg%85,Roofing,0,0,0,0,0,1,0
2475,A (114).jpg%86,Roofing,0,0,0,0,0,1,0
2476,A (114).jpg%92,Roofing,0,0,0,0,0,1,0
2477,A (114).jpg%95,Roofing,0,0,0,0,0,1,0
2478,A (114).jpg%96,Roofing,0,0,0,0,0,1,0
2479,A (114).jpg%97,Roofing,0,0,0,0,0,1,0
2480,A (114).jpg%98,Roofing,0,0,0,0,0,1,0
2481,A (114).jpg%104,Roofing,0,0,0,0,0,1,0
2482,A (114).jpg%105,Roofing,0,0,0,0,0,1,0
2483,A (114).jpg%106,Roofing,0,0,0,0,0,1,0
2484,A (114).jpg%107,Roofing,0,0,0,0,0,1,0
2485,A (114).jpg%110,Roofing,0,0,0,0,0,1,0
2486,A (114).jpg%111,Roofing,0,0,0,0,0,1,0
2487,A (114).jpg%112,Roofing,0,0,0,0,0,1,0
2488,A (114).jpg%113,Roofing,0,0,0,0,0,1,0
2489,A (114).jpg%116,Roofing,0,0,0,0,0,1,0
2490,A (114).jpg%117,Roofing,0,0,0,0,0,1,0
2491,A (114).jpg%118,Roofing,0,0,0,0,0,1,0
2492,A (114).jpg%119,Roofing,0,0,0,0,0,1,0
2493,A (114).jpg%122,Roofing,0,0,0,0,0,1,0
2494,A (114).jpg%123,Roofing,0,0,0,0,0,1,0
2495,A (114).jpg%124,Roofing,0,0,0,0,0,1,0
2496,A (114).jpg%125,Roofing,0,0,0,0,0,1,0
2497,A (114).jpg%126,Roofing,0,0,0,0,0,1,0
2498,A (114).jpg%127,Roofing,0,0,0,0,0,1,0
2499,A (114).jpg%128,Roofing,0,0,0,0,0,1,0
2500,A (114).jpg%129,Roofing,0,0,0,0,0,1,0
2501,A (114).jpg%130,Roofing,0,0,0,0,0,1,0
2502,A (114).jpg%131,Roofing,0,0,0,0,0,1,0
2503,A (114).jpg%132,Roofing,0,0,0,0,0,1,0
2504,A (114).jpg%133,Roofing,0,0,0,0,0,1,0
2505,A (114).jpg%134,Roofing,0,0,0,0,0,1,0
2506,A (114).jpg%135,Roofing,0,0,0,0,0,1,0
2507,A (114).jpg%136,Roofing,0,0,0,0,0,1,0
2508,A (114).jpg%137,Roofing,0,0,0,0,0,1,0
2509,A (114).jpg%138,Roofing,0,0,0,0,0,1,0
2510,A (114).jpg%139,Roofing,0,0,0,0,0,1,0
2511,A (114).jpg%140,Roofing,0,0,0,0,0,1,0
2512,A (114).jpg%141,Roofing,0,0,0,0,0,1,0
2513,A (114).jpg%142,Roofing,0,0,0,0,0,1,0
2514,A (114).jpg%143,Roofing,0,0,0,0,0,1,0
2515,A (37).jpg%43,Wood,0,0,0,0,0,0,1
2516,A (37).jpg%44,Wood,0,0,0,0,0,0,1
2517,A (37).jpg%45,Wood,0,0,0,0,0,0,1
2518,A (37).jpg%48,Wood,0,0,0,0,0,0,1
2519,A (37).jpg%49,Wood,0,0,0,0,0,0,1
2520,A (37).jpg%50,Wood,0,0,0,0,0,0,1
2521,A (37).jpg%51,Wood,0,0,0,0,0,0,1
2522,A (37).jpg%52,Wood,0,0,0,0,0,0,1
2523,A (37).jpg%53,Wood,0,0,0,0,0,0,1
2524,A (37).jpg%54,Wood,0,0,0,0,0,0,1
2525,A (37).jpg%55,Wood,0,0,0,0,0,0,1
2526,A (37).jpg%56,Wood,0,0,0,0,0,0,1
2527,A (37).jpg%57,Wood,0,0,0,0,0,0,1
2528,A (37).jpg%61,Wood,0,0,0,0,0,0,1
2529,A (37).jpg%65,Wood,0,0,0,0,0,0,1
2530,A (37).jpg%67,Wood,0,0,0,0,0,0,1
2531,A (37).jpg%68,Wood,0,0,0,0,0,0,1
2532,A (37).jpg%69,Wood,0,0,0,0,0,0,1
2533,A (37).jpg%70,Wood,0,0,0,0,0,0,1
2534,A (37).jpg%72,Wood,0,0,0,0,0,0,1
2535,A (37).jpg%73,Wood,0,0,0,0,0,0,1
2536,A (37).jpg%74,Wood,0,0,0,0,0,0,1
2537,A (37).jpg%77,Wood,0,0,0,0,0,0,1
2538,A (37).jpg%80,Wood,0,0,0,0,0,0,1
2539,A (37).jpg%81,Wood,0,0,0,0,0,0,1
2540,A (37).jpg%82,Wood,0,0,0,0,0,0,1
2541,A (37).jpg%83,Wood,0,0,0,0,0,0,1
2542,A (37).jpg%84,Wood,0,0,0,0,0,0,1
2543,A (37).jpg%85,Wood,0,0,0,0,0,0,1
2544,A (37).jpg%86,Wood,0,0,0,0,0,0,1
2545,A (37).jpg%87,Wood,0,0,0,0,0,0,1
2546,A (37).jpg%88,Wood,0,0,0,0,0,0,1
2547,A (37).jpg%89,Wood,0,0,0,0,0,0,1
2548,A (37).jpg%90,Wood,0,0,0,0,0,0,1
2549,A (37).jpg%92,Wood,0,0,0,0,0,0,1
2550,A (37).jpg%93,Wood,0,0,0,0,0,0,1
2551,A (37).jpg%94,Wood,0,0,0,0,0,0,1
2552,A (37).jpg%96,Wood,0,0,0,0,0,0,1
2553,A (37).jpg%97,Wood,0,0,0,0,0,0,1
2554,A (37).jpg%101,Wood,0,0,0,0,0,0,1
2555,A (37).jpg%102,Wood,0,0,0,0,0,0,1
2556,A (37).jpg%104,Wood,0,0,0,0,0,0,1
2557,A (37).jpg%105,Wood,0,0,0,0,0,0,1
2558,A (37).jpg%106,Wood,0,0,0,0,0,0,1
2559,A (37).jpg%107,Wood,0,0,0,0,0,0,1
2560,A (37).jpg%108,Wood,0,0,0,0,0,0,1
2561,A (37).jpg%109,Wood,0,0,0,0,0,0,1
2562,A (37).jpg%110,Wood,0,0,0,0,0,0,1
2563,A (37).jpg%113,Wood,0,0,0,0,0,0,1
2564,A (37).jpg%114,Wood,0,0,0,0,0,0,1
2565,A (37).jpg%116,Wood,0,0,0,0,0,0,1
2566,A (37).jpg%117,Wood,0,0,0,0,0,0,1
2567,A (37).jpg%118,Wood,0,0,0,0,0,0,1
2568,A (37).jpg%120,Wood,0,0,0,0,0,0,1
2569,A (37).jpg%121,Wood,0,0,0,0,0,0,1
2570,A (37).jpg%122,Wood,0,0,0,0,0,0,1
2571,A (37).jpg%125,Wood,0,0,0,0,0,0,1
2572,A (37).jpg%126,Wood,0,0,0,0,0,0,1
2573,A (37).jpg%127,Wood,0,0,0,0,0,0,1
2574,A (37).jpg%128,Wood,0,0,0,0,0,0,1
2575,A (37).jpg%129,Wood,0,0,0,0,0,0,1
2576,A (37).jpg%130,Wood,0,0,0,0,0,0,1
2577,A (37).jpg%132,Wood,0,0,0,0,0,0,1
2578,A (37).jpg%133,Wood,0,0,0,0,0,0,1
2579,A (37).jpg%139,Wood,0,0,0,0,0,0,1
2580,A (37).jpg%140,Wood,0,0,0,0,0,0,1
2581,A (37).jpg%141,Wood,0,0,0,0,0,0,1
2582,A (37).jpg%142,Wood,0,0,0,0,0,0,1
2583,A (120).jpg%7,Wood,0,0,0,0,0,0,1
2584,A (120).jpg%13,Wood,0,0,0,0,0,0,1
2585,A (120).jpg%14,Wood,0,0,0,0,0,0,1
2586,A (120).jpg%15,Wood,0,0,0,0,0,0,1
2587,A (120).jpg%16,Wood,0,0,0,0,0,0,1
2588,A (120).jpg%17,Wood,0,0,0,0,0,0,1
2589,A (120).jpg%18,Wood,0,0,0,0,0,0,1
2590,A (120).jpg%19,Wood,0,0,0,0,0,0,1
2591,A (120).jpg%27,Wood,0,0,0,0,0,0,1
2592,A (120).jpg%28,Wood,0,0,0,0,0,0,1
2593,A (120).jpg%29,Wood,0,0,0,0,0,0,1
2594,A (120).jpg%30,Wood,0,0,0,0,0,0,1
2595,A (120).jpg%31,Wood,0,0,0,0,0,0,1
2596,A (120).jpg%32,Wood,0,0,0,0,0,0,1
2597,A (120).jpg%33,Wood,0,0,0,0,0,0,1
2598,A (120).jpg%40,Wood,0,0,0,0,0,0,1
2599,A (120).jpg%45,Wood,0,0,0,0,0,0,1
2600,A (120).jpg%46,Wood,0,0,0,0,0,0,1
2601,A (120).jpg%90,Wood,0,0,0,0,0,0,1
2602,A (120).jpg%100,Wood,0,0,0,0,0,0,1
2603,A (120).jpg%101,Wood,0,0,0,0,0,0,1
2604,A (120).jpg%111,Wood,0,0,0,0,0,0,1
2605,A (120).jpg%112,Wood,0,0,0,0,0,0,1
2606,A (120).jpg%121,Wood,0,0,0,0,0,0,1
2607,A (120).jpg%122,Wood,0,0,0,0,0,0,1
2608,A (120).jpg%123,Wood,0,0,0,0,0,0,1
2609,A (120).jpg%132,Wood,0,0,0,0,0,0,1
2610,A (120).jpg%133,Wood,0,0,0,0,0,0,1
2611,A (120).jpg%134,Wood,0,0,0,0,0,0,1
2612,A (146).jpg%40,Other,0,0,0,1,0,0,0
2613,A (146).jpg%41,Other,0,0,0,1,0,0,0
2614,A (146).jpg%42,Other,0,0,0,1,0,0,0
2615,A (146).jpg%43,Other,0,0,0,1,0,0,0
2616,A (146).jpg%44,Other,0,0,0,1,0,0,0
2617,A (146).jpg%52,Other,0,0,0,1,0,0,0
2618,A (146).jpg%53,Other,0,0,0,1,0,0,0
2619,A (146).jpg%54,Other,0,0,0,1,0,0,0
2620,A (146).jpg%55,Other,0,0,0,1,0,0,0
2621,A (146).jpg%56,Other,0,0,0,1,0,0,0
2622,A (146).jpg%64,Other,0,0,0,1,0,0,0
2623,A (146).jpg%65,Other,0,0,0,1,0,0,0
2624,A (146).jpg%66,Other,0,0,0,1,0,0,0
2625,A (146).jpg%67,Other,0,0,0,1,0,0,0
2626,A (146).jpg%68,Other,0,0,0,1,0,0,0
2627,A (146).jpg%76,Other,0,0,0,1,0,0,0
2628,A (146).jpg%77,Other,0,0,0,1,0,0,0
2629,A (146).jpg%78,Other,0,0,0,1,0,0,0
2630,A (146).jpg%79,Other,0,0,0,1,0,0,0
2631,A (146).jpg%80,Other,0,0,0,1,0,0,0
2632,A (146).jpg%89,Other,0,0,0,1,0,0,0
2633,A (146).jpg%90,Other,0,0,0,1,0,0,0
2634,A (146).jpg%91,Other,0,0,0,1,0,0,0
2635,A (146).jpg%92,Other,0,0,0,1,0,0,0
2636,A (146).jpg%101,Wood,0,0,0,0,0,0,1
2637,A (146).jpg%102,Wood,0,0,0,0,0,0,1
2638,A (146).jpg%104,Wood,0,0,0,0,0,0,1
2639,A (146).jpg%105,Wood,0,0,0,0,0,0,1
2640,A (146).jpg%106,Wood,0,0,0,0,0,0,1
2641,A (146).jpg%113,Wood,0,0,0,0,0,0,1
2642,A (146).jpg%114,Wood,0,0,0,0,0,0,1
2643,A (146).jpg%115,Wood,0,0,0,0,0,0,1
2644,A (146).jpg%116,Wood,0,0,0,0,0,0,1
2645,A (146).jpg%117,Wood,0,0,0,0,0,0,1
2646,A (146).jpg%118,Wood,0,0,0,0,0,0,1
2647,A (146).jpg%119,Wood,0,0,0,0,0,0,1
2648,A (244).jpg%30,Plastic,0,0,0,0,1,0,0
2649,A (244).jpg%31,Plastic,0,0,0,0,1,0,0
2650,A (244).jpg%32,Other,0,0,0,1,0,0,0
2651,A (244).jpg%39,Other,0,0,0,1,0,0,0
2652,A (244).jpg%40,Other,0,0,0,1,0,0,0
2653,A (244).jpg%41,Plastic,0,0,0,0,1,0,0
2654,A (244).jpg%42,Plastic,0,0,0,0,1,0,0
2655,A (244).jpg%43,Plastic,0,0,0,0,1,0,0
2656,A (244).jpg%44,Plastic,0,0,0,0,1,0,0
2657,A (244).jpg%45,Plastic,0,0,0,0,1,0,0
2658,A (244).jpg%46,Other,0,0,0,1,0,0,0
2659,A (244).jpg%47,Other,0,0,0,1,0,0,0
2660,A (244).jpg%51,Other,0,0,0,1,0,0,0
2661,A (244).jpg%52,Plastic,0,0,0,0,1,0,0
2662,A (244).jpg%53,Plastic,0,0,0,0,1,0,0
2663,A (244).jpg%54,Plastic,0,0,0,0,1,0,0
2664,A (244).jpg%55,Plastic,0,0,0,0,1,0,0
2665,A (244).jpg%56,Plastic,0,0,0,0,1,0,0
2666,A (244).jpg%57,Plastic,0,0,0,0,1,0,0
2667,A (244).jpg%58,Plastic,0,0,0,0,1,0,0
2668,A (244).jpg%59,Other,0,0,0,1,0,0,0
2669,A (244).jpg%61,Plastic,0,0,0,0,1,0,0
2670,A (244).jpg%62,Plastic,0,0,0,0,1,0,0
2671,A (244).jpg%63,Other,0,0,0,1,0,0,0
2672,A (244).jpg%64,Plastic,0,0,0,0,1,0,0
2673,A (244).jpg%65,Plastic,0,0,0,0,1,0,0
2674,A (244).jpg%66,Plastic,0,0,0,0,1,0,0
2675,A (244).jpg%67,Plastic,0,0,0,0,1,0,0
2676,A (244).jpg%68,Plastic,0,0,0,0,1,0,0
2677,A (244).jpg%69,Plastic,0,0,0,0,1,0,0
2678,A (244).jpg%70,Other,0,0,0,1,0,0,0
2679,A (244).jpg%71,Plastic,0,0,0,0,1,0,0
2680,A (244).jpg%73,Plastic,0,0,0,0,1,0,0
2681,A (244).jpg%74,Plastic,0,0,0,0,1,0,0
2682,A (244).jpg%75,Wood,0,0,0,0,0,0,1
2683,A (244).jpg%76,Wood,0,0,0,0,0,0,1
2684,A (244).jpg%77,Plastic,0,0,0,0,1,0,0
2685,A (244).jpg%78,Plastic,0,0,0,0,1,0,0
2686,A (244).jpg%80,Plastic,0,0,0,0,1,0,0
2687,A (244).jpg%81,Other,0,0,0,1,0,0,0
2688,A (244).jpg%82,Other,0,0,0,1,0,0,0
2689,A (244).jpg%83,Plastic,0,0,0,0,1,0,0
2690,A (244).jpg%86,Plastic,0,0,0,0,1,0,0
2691,A (244).jpg%87,Wood,0,0,0,0,0,0,1
2692,A (244).jpg%88,Wood,0,0,0,0,0,0,1
2693,A (244).jpg%89,Wood,0,0,0,0,0,0,1
2694,A (244).jpg%90,Wood,0,0,0,0,0,0,1
2695,A (244).jpg%91,Wood,0,0,0,0,0,0,1
2696,A (244).jpg%92,Wood,0,0,0,0,0,0,1
2697,A (244).jpg%93,Other,0,0,0,1,0,0,0
2698,A (244).jpg%94,Plastic,0,0,0,0,1,0,0
2699,A (244).jpg%95,Plastic,0,0,0,0,1,0,0
2700,A (244).jpg%99,Wood,0,0,0,0,0,0,1
2701,A (244).jpg%100,Wood,0,0,0,0,0,0,1
2702,A (244).jpg%101,Wood,0,0,0,0,0,0,1
2703,A (244).jpg%102,Wood,0,0,0,0,0,0,1
2704,A (244).jpg%103,Wood,0,0,0,0,0,0,1
2705,A (244).jpg%104,Wood,0,0,0,0,0,0,1
2706,A (244).jpg%105,Other,0,0,0,1,0,0,0
2707,A (244).jpg%106,Plastic,0,0,0,0,1,0,0
2708,A (244).jpg%107,Plastic,0,0,0,0,1,0,0
2709,A (244).jpg%111,Wood,0,0,0,0,0,0,1
2710,A (244).jpg%112,Wood,0,0,0,0,0,0,1
2711,A (244).jpg%113,Wood,0,0,0,0,0,0,1
2712,A (244).jpg%114,Wood,0,0,0,0,0,0,1
2713,A (244).jpg%115,Wood,0,0,0,0,0,0,1
2714,A (244).jpg%116,Wood,0,0,0,0,0,0,1
2715,A (244).jpg%117,Wood,0,0,0,0,0,0,1
2716,A (244).jpg%118,Wood,0,0,0,0,0,0,1
2717,A (244).jpg%119,Wood,0,0,0,0,0,0,1
2718,A (244).jpg%123,Wood,0,0,0,0,0,0,1
2719,A (244).jpg%124,Wood,0,0,0,0,0,0,1
2720,A (244).jpg%125,Wood,0,0,0,0,0,0,1
2721,A (244).jpg%126,Wood,0,0,0,0,0,0,1
2722,A (244).jpg%127,Wood,0,0,0,0,0,0,1
2723,A (244).jpg%128,Wood,0,0,0,0,0,0,1
2724,A (244).jpg%129,Wood,0,0,0,0,0,0,1
2725,A (244).jpg%130,Wood,0,0,0,0,0,0,1
2726,A (244).jpg%131,Wood,0,0,0,0,0,0,1
2727,A (244).jpg%136,Wood,0,0,0,0,0,0,1
2728,A (244).jpg%138,Plastic,0,0,0,0,1,0,0
2729,A (244).jpg%139,Plastic,0,0,0,0,1,0,0
2730,A (244).jpg%140,Plastic,0,0,0,0,1,0,0
2731,A (244).jpg%143,Plastic,0,0,0,0,1,0,0
2732,A (180).jpg%41,Wood,0,0,0,0,0,0,1
2733,A (180).jpg%53,Wood,0,0,0,0,0,0,1
2734,A (180).jpg%61,Plastic,0,0,0,0,1,0,0
2735,A (180).jpg%62,Plastic,0,0,0,0,1,0,0
2736,A (180).jpg%65,Wood,0,0,0,0,0,0,1
2737,A (180).jpg%66,Wood,0,0,0,0,0,0,1
2738,A (180).jpg%67,Wood,0,0,0,0,0,0,1
2739,A (180).jpg%68,Wood,0,0,0,0,0,0,1
2740,A (180).jpg%72,Plastic,0,0,0,0,1,0,0
2741,A (180).jpg%73,Plastic,0,0,0,0,1,0,0
2742,A (180).jpg%74,Plastic,0,0,0,0,1,0,0
2743,A (180).jpg%75,Wood,0,0,0,0,0,0,1
2744,A (180).jpg%78,Wood,0,0,0,0,0,0,1
2745,A (180).jpg%79,Wood,0,0,0,0,0,0,1
2746,A (180).jpg%80,Wood,0,0,0,0,0,0,1
2747,A (180).jpg%81,Wood,0,0,0,0,0,0,1
2748,A (180).jpg%84,Plastic,0,0,0,0,1,0,0
2749,A (180).jpg%87,Wood,0,0,0,0,0,0,1
2750,A (180).jpg%89,Wood,0,0,0,0,0,0,1
2751,A (180).jpg%91,Wood,0,0,0,0,0,0,1
2752,A (180).jpg%92,Wood,0,0,0,0,0,0,1
2753,A (180).jpg%93,Wood,0,0,0,0,0,0,1
2754,A (180).jpg%96,Plastic,0,0,0,0,1,0,0
2755,A (180).jpg%100,Wood,0,0,0,0,0,0,1
2756,A (180).jpg%103,Wood,0,0,0,0,0,0,1
2757,A (180).jpg%104,Wood,0,0,0,0,0,0,1
2758,A (180).jpg%105,Wood,0,0,0,0,0,0,1
2759,A (180).jpg%106,Wood,0,0,0,0,0,0,1
2760,A (180).jpg%108,Plastic,0,0,0,0,1,0,0
2761,A (180).jpg%109,Plastic,0,0,0,0,1,0,0
2762,A (180).jpg%113,Plastic,0,0,0,0,1,0,0
2763,A (180).jpg%114,Wood,0,0,0,0,0,0,1
2764,A (180).jpg%115,Wood,0,0,0,0,0,0,1
2765,A (180).jpg%116,Wood,0,0,0,0,0,0,1
2766,A (180).jpg%117,Wood,0,0,0,0,0,0,1
2767,A (180).jpg%120,Plastic,0,0,0,0,1,0,0
2768,A (180).jpg%121,Plastic,0,0,0,0,1,0,0
2769,A (180).jpg%122,Plastic,0,0,0,0,1,0,0
2770,A (180).jpg%123,Plastic,0,0,0,0,1,0,0
2771,A (180).jpg%124,Plastic,0,0,0,0,1,0,0
2772,A (180).jpg%125,Plastic,0,0,0,0,1,0,0
2773,A (180).jpg%126,Wood,0,0,0,0,0,0,1
2774,A (180).jpg%127,Wood,0,0,0,0,0,0,1
